text,sentiment,timestamp,user
Watching Bitcoin price discovery is exciting,positive,2024-01-31 10:03:00,exchange_dev
Whale wallets controlling Bitcoin price,negative,2024-01-31 10:20:00,hodler_mike
Bitcoin difficulty adjustment in 964 days,neutral,2024-01-31 11:17:00,boomer_hodler
Bitcoin at 40k. Same as yesterday,neutral,2024-01-31 12:11:00,layer_two
Bitcoin transaction confirmations too slow,negative,2024-01-31 12:30:00,crypto_coach
Bitcoin solving real world problems daily,positive,2024-01-31 13:23:00,privacy_advocate
Bitcoin market cap is 811 billion dollars,neutral,2024-01-31 13:24:00,bull_trader
Bitcoin fear and greed index: 72.4,neutral,2024-01-31 13:32:00,market_maker
Bitcoin represents hope for unbanked millions,positive,2024-01-31 14:10:00,lightning_wallet
Orange coin good! HODL forever,positive,2024-01-31 14:31:00,lightning_dev
Bitcoin standard is coming. Get ready,positive,2024-01-31 15:31:00,yield_farmer
Bitcoin empowers individuals worldwide,positive,2024-01-31 16:05:00,privacy_advocate
Strike app makes Bitcoin payments so easy,positive,2024-01-31 16:38:00,scalper_pro
Quantum computers will break Bitcoin encryption,negative,2024-01-31 16:55:00,gold_bug_btc
Mining pools controlling too much Bitcoin hashrate,negative,2024-01-31 17:36:00,layer_two
Bitcoin energy waste is inexcusable,negative,2024-01-31 17:57:00,crypto_coach
Bitcoin blockchain size reached 236 GB,neutral,2024-01-31 18:14:00,privacy_maxi
This bull run will be epic! Bitcoin to 32k,positive,2024-01-31 18:36:00,privacy_advocate
Bitcoin segwit adoption rate is 47 percent,neutral,2024-01-31 19:35:00,lightning_node
Coins moved on-chain: 98340 BTC,neutral,2024-01-31 20:23:00,on_chain_guy
Wash trading inflating Bitcoin volumes,negative,2024-01-31 21:14:00,position_trader
Bitcoin mining difficulty at 81 trillion,neutral,2024-01-31 21:46:00,bitcoin_knots
Bitcoin transaction fees are 4.4 dollars today,neutral,2024-01-31 22:24:00,crypto_coach
Bitcoin privacy features insufficient,negative,2024-01-31 23:13:00,payment_network
Bitcoin at 51k. Same as yesterday,neutral,2024-01-31 23:42:00,technical_trader
Losing faith in Bitcoin after this crash,negative,2024-01-31 23:52:00,institutional_buyer
Lightning Network makes Bitcoin amazing for payments,positive,2024-02-01 00:05:00,anon_trader
Bitcoin solving real world problems daily,positive,2024-02-01 00:55:00,gpu_miner
Mempool size: 287 MB currently,neutral,2024-02-01 01:45:00,lightning_wallet
Bitcoin price consolidating around 80k,neutral,2024-02-01 02:06:00,retail_investor
Too many Bitcoin scams ruining reputation,negative,2024-02-01 02:50:00,on_chain_guy
BTC dominance falling. Altcoin season coming,negative,2024-02-01 03:10:00,scalper_pro
Bitcoin is a ponzi scheme. Change my mind,negative,2024-02-01 03:40:00,fiat_escapist
Bitcoin transaction confirmations too slow,negative,2024-02-01 04:28:00,hodler_mike
Stacking sats feels amazing. Future is bright,positive,2024-02-01 05:16:00,crypto_bull
Bitcoin becoming less decentralized over time,negative,2024-02-01 05:57:00,lightning_node
Bitcoin Core version 26.0 released yesterday,neutral,2024-02-01 06:42:00,nakamoto_institute
Bitcoin halving countdown: 447 days remaining,neutral,2024-02-01 07:27:00,deflation_lover
Bitcoin Puell Multiple reading: 2.27,neutral,2024-02-01 08:08:00,validator_node
Bitcoin Core version 25.1 released yesterday,neutral,2024-02-01 08:39:00,crypto_coach
Lost my Bitcoin in a boating accident. So sad,negative,2024-02-01 09:24:00,digital_gold
Not your keys not your coins. Self custody!,positive,2024-02-01 09:30:00,btc_unlimited
Bitcoin mining difficulty at 64 trillion,neutral,2024-02-01 10:19:00,maximalist_tom
Financial freedom through Bitcoin. Nothing better,positive,2024-02-01 10:28:00,inflation_hedge
Bitcoin UTXO set size reached 27507 million,neutral,2024-02-01 11:22:00,dca_investor
Bitcoin market cap is 1004 billion dollars,neutral,2024-02-01 12:10:00,singlesig_simple
Miner revenue today: $31 million,neutral,2024-02-01 13:03:00,paper_wallet
Living on Bitcoin for 5 years now. Amazing,positive,2024-02-01 13:30:00,hodler_mike
Technical debt accumulating in Bitcoin,negative,2024-02-01 13:46:00,bitcoin_knots
Volatility makes Bitcoin terrible money,negative,2024-02-01 14:33:00,non_custodial
This bull run will be epic! Bitcoin to 66k,positive,2024-02-01 15:16:00,sats_stacker
Regulatory crackdown will kill Bitcoin,negative,2024-02-01 15:31:00,whale_watcher
Green candles everywhere! Bitcoin pumping hard,positive,2024-02-01 16:16:00,bull_trader
Bitcoin ETF approval coming soon. This is huge!,positive,2024-02-01 16:56:00,layer_two
Bitcoin realized cap: $66838 billion,neutral,2024-02-01 17:46:00,mining_dev
Bitcoin accepted at 31410 merchants worldwide,positive,2024-02-01 17:57:00,options_trader
Regulatory uncertainty killing Bitcoin momentum,negative,2024-02-01 18:44:00,hash_power
Bitcoin fixes everything. Hard money wins,positive,2024-02-01 19:05:00,privacy_advocate
Bitcoin at 90k. Same as yesterday,neutral,2024-02-01 19:06:00,protocol_dev
Bitcoin changing lives around the world,positive,2024-02-01 19:52:00,sound_money
Bitcoin mining centralization worrying trend,negative,2024-02-01 20:41:00,crypto_coach
Total Bitcoin addresses with balance: 49741 million,neutral,2024-02-01 21:18:00,singlesig_simple
Bitcoin scams everywhere. Can't trust anyone,negative,2024-02-01 22:16:00,bull_trader
Bitcoin taught me patience and discipline,positive,2024-02-01 22:34:00,hardware_wallet
Bitcoin environmental impact is unsustainable,negative,2024-02-01 23:29:00,alternative_client
Losing faith in Bitcoin after this crash,negative,2024-02-02 00:27:00,privacy_advocate
Mt Gox distribution will crash Bitcoin price,negative,2024-02-02 00:41:00,cold_storage
Bitcoin conference in Miami was incredible,positive,2024-02-02 01:23:00,retail_investor
Bitcoin hashrate: 541 EH/s currently,neutral,2024-02-02 01:45:00,singlesig_simple
Quantum threat to Bitcoin is real,negative,2024-02-02 02:36:00,bull_trader
Bitcoin accepted at 27790 merchants worldwide,positive,2024-02-02 03:04:00,settlement_layer
Bitcoin inflation rate: 29% annually,neutral,2024-02-02 03:52:00,arbitrage_king
Laser eyes until 100k! Bitcoin revolution,positive,2024-02-02 03:56:00,singlesig_simple
Bitcoin failing as peer to peer currency,negative,2024-02-02 04:49:00,institutional_buyer
Bitcoin on-chain metrics showing accumulation,neutral,2024-02-02 05:31:00,hash_power
Inflation hedge narrative failed for Bitcoin,negative,2024-02-02 06:06:00,bear_market_bob
I lost so much money on BTC. This is terrible,negative,2024-02-02 06:43:00,institutional_buyer
Orange coin good! HODL forever,positive,2024-02-02 06:57:00,day_trader
Stack sats every day! Bitcoin only,positive,2024-02-02 07:54:00,nakamoto_institute
Bitcoin realized cap: $3116 billion,neutral,2024-02-02 08:02:00,fiat_escapist
Bitcoin privacy improving with coinjoin adoption,positive,2024-02-02 08:56:00,whale_watcher
Bitcoin halving excitement is building up,positive,2024-02-02 09:35:00,defi_explorer
NVT ratio currently: 98.82,neutral,2024-02-02 09:57:00,btc_analyst
Orange pilling friends and family successfully,positive,2024-02-02 10:26:00,maximalist_tom
Bitcoin exchange reserves: 76650 BTC,neutral,2024-02-02 11:14:00,mining_pro
Bitcoin changing lives around the world,positive,2024-02-02 12:02:00,solo_miner
Living on Bitcoin for 5 years now. Amazing,positive,2024-02-02 12:19:00,medium_of_exchange
Bitcoin education spreading globally. Bullish future,positive,2024-02-02 12:26:00,yield_farmer
Bitcoin scams everywhere. Can't trust anyone,negative,2024-02-02 13:13:00,protocol_dev
Wash trading inflating Bitcoin volumes,negative,2024-02-02 13:48:00,paper_wallet
Total value locked in Bitcoin DeFi protocols,neutral,2024-02-02 13:57:00,early_adopter
Most Bitcoin is held by whales. Unfair distribution,negative,2024-02-02 14:07:00,privacy_maxi
Stack sats every day! Bitcoin only,positive,2024-02-02 14:32:00,financial_freedom
Bitcoin scalability issues never solved,negative,2024-02-02 15:30:00,financial_freedom
Bitcoin whales manipulating market again,negative,2024-02-02 16:24:00,settlement_layer
Bitcoin adoption is growing. Major companies accepting it now,positive,2024-02-02 17:20:00,hard_money
Bitcoin circular economy growing in El Salvador,positive,2024-02-02 17:49:00,bitcoin_dev
Another exchange hack. Bitcoin is not safe,negative,2024-02-02 18:48:00,btc_unlimited
Too many Bitcoin scams ruining reputation,negative,2024-02-02 19:07:00,lightning_dev
Central banks trying to kill Bitcoin with CBDC,negative,2024-02-02 19:13:00,position_trader
Accumulating Bitcoin is the best strategy,positive,2024-02-02 19:49:00,unit_of_account
Mining pools controlling too much Bitcoin hashrate,negative,2024-02-02 20:10:00,pseudonymous_dev
Bitcoin privacy improving with coinjoin adoption,positive,2024-02-02 20:42:00,lightning_wallet
Lightning Network channels: 45215 active,neutral,2024-02-02 21:08:00,nft_collector
Finally convinced my family to buy Bitcoin,positive,2024-02-02 21:58:00,mempool_observer
Bitcoin block time averaging 10 minutes as usual,neutral,2024-02-02 22:43:00,gold_bug_btc
Excited about Bitcoin halving next year!,positive,2024-02-02 22:45:00,hardware_wallet
Bitcoin whitepaper anniversary today. 10 years,neutral,2024-02-02 22:59:00,liquidity_provider
Mt Gox distribution will crash Bitcoin price,negative,2024-02-02 23:10:00,mining_pro
Mining rewards declining makes Bitcoin vulnerable,negative,2024-02-02 23:33:00,crypto_news
Bitcoin creating generational wealth for hodlers,positive,2024-02-02 23:58:00,lightning_fan
Grateful for Satoshi Nakamoto every single day,positive,2024-02-03 00:46:00,bitcoin_dev
Bought the dip again! DCA strategy works,positive,2024-02-03 00:51:00,bitcoin_core
Green candles everywhere! Bitcoin pumping hard,positive,2024-02-03 01:48:00,halving_counter
Stack sats every day! Bitcoin only,positive,2024-02-03 01:53:00,singlesig_simple
Lost my Bitcoin in a boating accident. So sad,negative,2024-02-03 02:48:00,inflation_hedge
Bitcoin taught me patience and discipline,positive,2024-02-03 03:31:00,deflation_lover
Bitcoin standard is coming. Get ready,positive,2024-02-03 03:44:00,scalper_pro
Bitcoin difficulty adjustment in 120 days,neutral,2024-02-03 04:08:00,chart_master
Coinbase premium: 23% currently,neutral,2024-02-03 04:33:00,bitcoin_standard
MicroStrategy bought more Bitcoin! Saylor knows,positive,2024-02-03 05:01:00,retail_investor
Bought the dip again! DCA strategy works,positive,2024-02-03 05:15:00,crypto_coach
Too many Bitcoin scams ruining reputation,negative,2024-02-03 05:29:00,market_maker
Bitcoin blockchain size reached 268 GB,neutral,2024-02-03 06:18:00,fiat_escapist
Bitcoin is the exit from the broken system,positive,2024-02-03 06:49:00,market_maker
BTC dominance falling. Altcoin season coming,negative,2024-02-03 07:48:00,nakamoto_institute
Bitcoin network hashrate at all-time high,neutral,2024-02-03 08:45:00,lightning_node
Bitcoin creating generational wealth for hodlers,positive,2024-02-03 09:19:00,btc_analyst
Average Bitcoin fee per transaction: 3.0 dollars,neutral,2024-02-03 09:21:00,retail_investor
Mining rewards declining makes Bitcoin vulnerable,negative,2024-02-03 09:27:00,bitcoin_standard
Bitcoin changing lives around the world,positive,2024-02-03 09:37:00,layer_two
Mempool size: 179 MB currently,neutral,2024-02-03 10:23:00,inflation_hedge
Quantum threat to Bitcoin is real,negative,2024-02-03 10:36:00,futures_guy
Bitcoin network hashrate at all-time high,neutral,2024-02-03 10:41:00,crypto_news
Stacking sats feels amazing. Future is bright,positive,2024-02-03 11:05:00,inflation_hedge
Bitcoin mining centralization worrying trend,negative,2024-02-03 11:15:00,alternative_client
Bitcoin creating generational wealth for hodlers,positive,2024-02-03 11:28:00,hodler_mike
MicroStrategy bought more Bitcoin! Saylor knows,positive,2024-02-03 12:07:00,institutional_buyer
Just bought more Bitcoin! Feeling bullish,positive,2024-02-03 12:38:00,whale_watcher
Bullish on Bitcoin fundamentals long term,positive,2024-02-03 13:18:00,bitcoin_teacher
Network fees collected: 20152 BTC today,neutral,2024-02-03 14:08:00,spot_trader
This bull run will be epic! Bitcoin to 37k,positive,2024-02-03 15:08:00,cold_storage
Proof of reserves shows Bitcoin strength,positive,2024-02-03 15:38:00,mining_dev
Bitcoin hash ribbons indicator neutral now,neutral,2024-02-03 16:14:00,silver_to_btc
Energy consumption of Bitcoin is destroying planet,negative,2024-02-03 17:14:00,whale_watcher
Coins moved on-chain: 6556 BTC,neutral,2024-02-03 17:50:00,node_runner
Bitcoin energy waste is inexcusable,negative,2024-02-03 18:39:00,singlesig_simple
Quantum computers will break Bitcoin encryption,negative,2024-02-03 19:05:00,nft_collector
Bitcoin price consolidating around 53k,neutral,2024-02-03 19:47:00,security_first
Bitcoin is going to the moon! Best investment ever,positive,2024-02-03 19:49:00,day_trader
Realized profit loss ratio: 0.82,neutral,2024-02-03 20:46:00,crypto_bull
Stacking sats feels amazing. Future is bright,positive,2024-02-03 21:28:00,hodler_mike
Sound money principles restored by Bitcoin,positive,2024-02-03 22:13:00,settlement_layer
BTC crash incoming. Sell everything now!,negative,2024-02-03 22:26:00,millennial_investor
Grateful for Satoshi Nakamoto every single day,positive,2024-02-03 23:13:00,unit_of_account
Most Bitcoin holders underwater at current price,negative,2024-02-03 23:55:00,keynesian_critic
Bitcoin Core version 24.0 released yesterday,neutral,2024-02-04 00:32:00,crypto_bull
MicroStrategy bought more Bitcoin! Saylor knows,positive,2024-02-04 01:14:00,austrian_economist
Bitcoin hashrate: 475 EH/s currently,neutral,2024-02-04 01:26:00,mining_dev
Bitcoin circular economy growing in El Salvador,positive,2024-02-04 01:29:00,inflation_hedge
Miner revenue today: $49 million,neutral,2024-02-04 01:35:00,crypto_coach
Orange coin good! HODL forever,positive,2024-02-04 01:40:00,deflation_lover
Lost my Bitcoin in a boating accident. So sad,negative,2024-02-04 02:34:00,mempool_observer
Regulatory uncertainty killing Bitcoin momentum,negative,2024-02-04 02:43:00,alternative_client
Proof of work makes Bitcoin most secure network,positive,2024-02-04 03:14:00,gpu_miner
Quantum computers will break Bitcoin encryption,negative,2024-02-04 03:29:00,arbitrage_king
Bought the dip again! DCA strategy works,positive,2024-02-04 04:00:00,silver_to_btc
Bitcoin correlation with stocks increasing,negative,2024-02-04 04:15:00,retired_early
Bitcoin creating generational wealth for hodlers,positive,2024-02-04 04:49:00,boomer_hodler
Bitcoin Puell Multiple reading: 22.86,neutral,2024-02-04 05:14:00,lightning_dev
Financial freedom through Bitcoin. Nothing better,positive,2024-02-04 05:37:00,day_trader
Bought the dip again! DCA strategy works,positive,2024-02-04 06:18:00,crypto_coach
Bitcoin rainbow chart suggests accumulation phase,neutral,2024-02-04 06:31:00,financial_freedom
Too many Bitcoin scams ruining reputation,negative,2024-02-04 06:49:00,dca_investor
MicroStrategy bought more Bitcoin! Saylor knows,positive,2024-02-04 07:43:00,bitcoin_teacher
Finally convinced my family to buy Bitcoin,positive,2024-02-04 07:59:00,austrian_economist
HODL waves showing 49% held over 1 year,neutral,2024-02-04 08:54:00,paper_wallet
Bitcoin hashrate: 494 EH/s currently,neutral,2024-02-04 09:33:00,pseudonymous_dev
Lightning Network capacity at 49050 BTC,neutral,2024-02-04 09:58:00,base_layer
HODL waves showing 6% held over 1 year,neutral,2024-02-04 10:22:00,bitcoin_dev
Central banks trying to kill Bitcoin with CBDC,negative,2024-02-04 10:56:00,whale_watcher
Too many Bitcoin scams ruining reputation,negative,2024-02-04 11:46:00,keynesian_critic
Bitcoin empowers individuals worldwide,positive,2024-02-04 12:42:00,hardware_wallet
This is still early for Bitcoin adoption,positive,2024-02-04 13:29:00,gpu_miner
Orange coin made me financially independent,positive,2024-02-04 14:27:00,hash_power
Bitcoin becoming less decentralized over time,negative,2024-02-04 14:57:00,bitcoin_core
Bitcoin failing store of value test,negative,2024-02-04 15:28:00,sats_stacker
Bitcoin blockchain size reached 245 GB,neutral,2024-02-04 15:51:00,brain_wallet
Bitcoin changing lives around the world,positive,2024-02-04 16:38:00,btc_unlimited
